gbifID,identifier,license,modified,references,rightsHolder,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,recordedBy,sex,lifeStage,occurrenceStatus,occurrenceRemarks,eventDate,eventTime,year,month,day,verbatimEventDate,countryCode,stateProvince,verbatimLocality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,identificationID,identifiedBy,dateIdentified,taxonID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,taxonRank,taxonomicStatus,datasetKey,publishingCountry,lastInterpreted,elevation,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,iucnRedListCategory
3416022355,100542403,CC_BY_NC_4_0,2021-11-08T22:42:00Z,https://www.inaturalist.org/observations/100542403,rauvbbj,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/100542403,100542403,rauvbbj,MALE,,PRESENT,,2021-11-07T18:04:00,18:04:00-05:00,2021,11,7,2021/11/07 6:04 PM EST,US,Maryland,"Greenbelt, MD, USA",39.001352,-76.885104,15,219487712,Martin Hauser,2021-11-08T18:09:20,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:08:39.557Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:08:39.557Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.16_1,Prince George's,NE
3415867185,101027491,CC_BY_NC_4_0,2021-11-14T07:04:33Z,https://www.inaturalist.org/observations/101027491,Erika Mitchell,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/101027491,101027491,Erika Mitchell,MALE,Adult,PRESENT,,2021-10-26T21:03:00,21:03:00-04:00,2021,10,26,2021/10/26 9:03 PM EDT,US,Vermont,"Washington, Vermont, United States",44.340804,-72.461304,,220507325,Erika Mitchell,2021-11-13T19:38:25,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:29:17.303Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:29:17.303Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.46_1,Vermont,USA.46.12_1,Washington,NE
3415808960,99673898,CC_BY_NC_4_0,2021-11-11T22:57:36Z,https://www.inaturalist.org/observations/99673898,Erika Mitchell,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99673898,99673898,Erika Mitchell,,Adult,PRESENT,,2021-09-02T21:23:00,21:23:00-04:00,2021,9,2,2021/09/02 9:23 PM EDT,US,Vermont,"Calais, VT, USA",44.340806,-72.461295,,220085798,Lorin Timaeus,2021-11-11T15:00:23,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:26:21.391Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:26:21.391Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.46_1,Vermont,USA.46.12_1,Washington,NE
3415795896,98569780,CC0_1_0,2021-11-15T04:13:13Z,https://www.inaturalist.org/observations/98569780,Katja Schulz,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/98569780,98569780,Katja Schulz,,,PRESENT,Near very juicy rotting mushrooms.,2021-10-13T16:48:00,16:48:00-04:00,2021,10,13,2021/10/13 4:48 PM EDT,US,Maryland,"Montgomery, Maryland, United States",38.973842,-77.010396,,214639907,Katja Schulz,2021-10-18T02:39:08,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:58:17.460Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:58:17.460Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.15_1,Montgomery,NE
3415755152,100903585,CC_BY_NC_4_0,2021-11-14T23:49:05Z,https://www.inaturalist.org/observations/100903585,Izabella Farr,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/100903585,100903585,Izabella Farr,,,PRESENT,,2021-11-07T14:48:00,14:48:00-05:00,2021,11,7,2021/11/07 2:48 PM EST,US,Virginia,"Wolf Trap, VA, USA",38.940994,-77.267137,4440,220207448,Izabella Farr,2021-11-12T03:25:45,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:58:43.699Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:58:43.699Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.47_1,Virginia,USA.47.40_1,Fairfax,NE
3415751868,100745392,CC_BY_NC_4_0,2021-11-10T13:31:50Z,https://www.inaturalist.org/observations/100745392,Lee Thomas,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/100745392,100745392,Lee Thomas,MALE,Adult,PRESENT,night. Drawn to deck lights.,2021-11-08T21:35:43,21:35:43-05:00,2021,11,8,Mon Nov 08 2021 21:35:43 GMT-0500 (EST),US,Massachusetts,"Juggler Meadow Rd, Leverett, MA, US",42.436666,-72.522486,22,219813761,Lee Thomas,2021-11-10T03:59:25,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:27:02.279Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:27:02.279Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.22_1,Massachusetts,USA.22.6_1,Franklin,NE
3415725698,89092013,CC_BY_NC_4_0,2021-11-14T23:42:21Z,https://www.inaturalist.org/observations/89092013,Jaime M. Simancas,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/89092013,89092013,Jaime M. Simancas,,,PRESENT,,2021-07-28T13:23:00,13:23:00-04:00,2021,7,28,2021/07/28 1:23 PM EDT,US,North Carolina,"Guilford County, NC, USA",36.110036,-79.99261,140,195101840,Jaime M. Simancas,2021-07-29T18:11:46,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:22:56.405Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:22:56.405Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.34_1,North Carolina,USA.34.41_1,Guilford,NE
3415675207,101629826,CC_BY_NC_4_0,2021-11-27T06:51:41Z,https://www.inaturalist.org/observations/101629826,Peter Edelman,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/101629826,101629826,Peter Edelman,MALE,Adult,PRESENT,About 2-4mm head to wingtips. In leaf litter in woods,2021-11-14T17:21:00,17:21:00-05:00,2021,11,14,2021/11/14 5:21 PM EST,US,Maryland,"North Bethesda, MD, USA",39.028113,-77.108214,11,222031653,Peter Edelman,2021-11-21T16:19:19,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:03:20.446Z,,,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:03:20.446Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.15_1,Montgomery,NE
3415667936,99158529,CC_BY_NC_4_0,2021-11-14T23:37:30Z,https://www.inaturalist.org/observations/99158529,David Peterson,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99158529,99158529,David Peterson,,,PRESENT,Castle Hill Ipswich MA,2021-10-23T16:12:36,16:12:36-04:00,2021,10,23,10/23/21 16:12,US,Massachusetts,"Ipswich, MA 01938, USA",42.687722,-70.824444,,215949073,David Peterson,2021-10-24T01:14:20,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:25:36.880Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:25:36.880Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.22_1,Massachusetts,USA.22.5_1,Essex,NE
3415651708,100626405,CC_BY_NC_4_0,2021-11-14T13:05:27Z,https://www.inaturalist.org/observations/100626405,Betsy Lambert,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/100626405,100626405,Betsy Lambert,MALE,,PRESENT,,2021-11-08T16:32:00,16:32:00Z,2021,11,8,2021/11/08 4:32 PM UTC,US,Massachusetts,"Northbridge, MA, USA",42.151632,-71.649441,4939,219707831,Martin Hauser,2021-11-09T17:31:01,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:36:33.924Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:36:33.924Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.22_1,Massachusetts,USA.22.14_1,Worcester,NE
3415650493,101157606,CC_BY_NC_4_0,2021-11-19T02:08:22Z,https://www.inaturalist.org/observations/101157606,Erika Mitchell,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/101157606,101157606,Erika Mitchell,,,PRESENT,,2021-11-04T14:45:00,14:45:00-04:00,2021,11,4,2021/11/04 2:45 PM EDT,US,Vermont,"Washington, Vermont, United States",44.286064,-72.57475,,221527913,Lorin Timaeus,2021-11-18T23:13:26,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:28:13.931Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:28:13.931Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.46_1,Vermont,USA.46.12_1,Washington,NE
3415624318,101305695,CC_BY_NC_4_0,2021-11-17T07:17:39Z,https://www.inaturalist.org/observations/101305695,Owen Bastille,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/101305695,101305695,Owen Bastille,,,PRESENT,,2021-11-02T15:16:25,15:16:25-04:00,2021,11,2,Tue Nov 02 2021 15:16:25 GMT-0400 (EDT),US,New Hampshire,"University of New Hampshire, Durham, NH, US",43.133739,-70.929588,5,221199959,Owen Bastille,2021-11-17T04:00:41,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:27:30.237Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:27:30.237Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.30_1,New Hampshire,USA.30.9_1,Strafford,NE
3415555130,100594693,CC_BY_NC_4_0,2021-11-17T22:48:06Z,https://www.inaturalist.org/observations/100594693,Keith Gabrielsen,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/100594693,100594693,Keith Gabrielsen,FEMALE,Adult,PRESENT,Fruit fly of some kind. Excuse the photos. I’m waiting for a macro lens for Christmas. Until then this is as close as the iPhone will let me get.,2021-11-08T08:15:32,08:15:32-05:00,2021,11,8,Mon Nov 08 2021 08:15:32 GMT-0500 (EST),US,Georgia,"Glenleaf Dr, Peachtree Corners, GA, US",33.94912,-84.24882,53,220071318,Lorin Timaeus,2021-11-11T13:17:50,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:25:42.905Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:25:42.905Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.11_1,Georgia,USA.11.67_1,Gwinnett,NE
3415499733,86565956,CC_BY_NC_4_0,2021-11-14T23:43:29Z,https://www.inaturalist.org/observations/86565956,Ellen Swartz Reeder,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/86565956,86565956,Ellen Swartz Reeder,,,PRESENT,,2021-07-11T09:00:26,09:00:26Z,2021,7,11,Sun Jul 11 2021 09:00:26 GMT-0500 (CDT),US,Texas,"FM-3017, San Augustine, TX, US",31.6069,-94.181038,5,190138309,Ellen Swartz Reeder,2021-07-11T14:54:06,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:57:06.607Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:57:06.607Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.44_1,Texas,USA.44.203_1,San Augustine,NE
3415481740,89149920,CC_BY_NC_4_0,2021-11-14T23:42:19Z,https://www.inaturalist.org/observations/89149920,Bill Siebert,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/89149920,89149920,Bill Siebert,,,PRESENT,,2021-07-29T21:44:00,21:44:00-04:00,2021,7,29,2021/07/29 9:44 PM EDT,US,New York,"Beacon, NY 12508, USA",41.497673,-73.962297,,195218730,Bill Siebert,2021-07-30T03:25:50,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:00:06.054Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:00:06.054Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.33_1,New York,USA.33.14_1,Dutchess,NE
3415436065,100280504,CC_BY_NC_4_0,2021-11-05T15:36:27Z,https://www.inaturalist.org/observations/100280504,Timothy Reichard,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/100280504,100280504,Timothy Reichard,MALE,Adult,PRESENT,,2021-10-15T21:14:00,21:14:00-04:00,2021,10,15,2021/10/15 9:14 PM EDT,US,Maryland,"Anne Arundel County, MD, USA",39.07077,-76.776401,,218680136,Lee Thomas,2021-11-05T03:07:11,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:04:49.414Z,,COORDINATE_ROUNDED,,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:04:49.414Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.2_1,Anne Arundel,NE
3415432991,99233485,CC_BY_4_0,2021-11-14T23:36:44Z,https://www.inaturalist.org/observations/99233485,Even Dankowicz,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99233485,99233485,Even Dankowicz,,,PRESENT,,2021-09-20T18:07:00,18:07:00-04:00,2021,9,20,2021/09/20 6:07 PM EDT,US,Maryland,"Milbern Dr, Potomac, MD 20854, USA",39.048618,-77.174125,190,216100605,Even Dankowicz,2021-10-24T16:53:26,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:00:46.076Z,,,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:00:46.076Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.15_1,Montgomery,NE
3415424739,94405467,CC_BY_NC_4_0,2022-09-22T05:47:10Z,https://www.inaturalist.org/observations/94405467,Zachary Dankowicz,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/94405467,94405467,Zachary Dankowicz,MALE,,PRESENT,"Time is approximate, date is exact date of collection.",2021-09-07T22:00:00,22:00:00-04:00,2021,9,7,2021/09/07 10:00 PM EDT,US,Maryland,"Wilmett Road, MD, USA",39.007425,-77.131575,44,206231833,Zachary Dankowicz,2021-09-11T22:35:49,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:09:19.441Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:09:19.441Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.15_1,Montgomery,NE
3415405474,60699053,CC_BY_NC_4_0,2021-11-14T23:46:50Z,https://www.inaturalist.org/observations/60699053,Jason J. Dombroskie,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/60699053,60699053,Jason J. Dombroskie,,,PRESENT,,2020-09-25T06:41:10,06:41:10-04:00,2020,9,25,2020-09-25 6:41:10 AM EDT,US,New York,"Brooktondale, NY 14817, USA",42.391005,-76.373246,9,132531805,Jason J. Dombroskie,2020-09-25T10:41:53,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:17:25.278Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:17:25.278Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.33_1,New York,USA.33.56_1,Tompkins,NE
3415392960,99647173,CC_BY_NC_4_0,2021-11-22T19:19:19Z,https://www.inaturalist.org/observations/99647173,audreyh00,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99647173,99647173,audreyh00,,,PRESENT,,2021-10-28T14:19:01,14:19:01-04:00,2021,10,28,Thu Oct 28 2021 14:19:01 GMT-0400 (EDT),US,Vermont,"Main St, Shoreham, VT, US",43.893671,-73.315951,39,,,,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:26:39.547Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:26:39.547Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.46_1,Vermont,USA.46.1_1,Addison,NE
3415372999,99759887,CC0_1_0,2021-11-11T14:57:33Z,https://www.inaturalist.org/observations/99759887,Katja Schulz,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99759887,99759887,Katja Schulz,,,PRESENT,,2021-10-04T17:04:00,17:04:00-04:00,2021,10,4,2021/10/04 5:04 PM EDT,US,Maryland,"Montgomery, Maryland, United States",38.984503,-77.011872,,217362763,Katja Schulz,2021-10-30T03:38:12,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:02:52.281Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:02:52.281Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.15_1,Montgomery,NE
3408232665,99674024,CC_BY_NC_4_0,2021-11-03T01:20:09Z,https://www.inaturalist.org/observations/99674024,ganttc18,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99674024,99674024,ganttc18,,,PRESENT,,2021-10-28T14:18:39,14:18:39-04:00,2021,10,28,Thu Oct 28 2021 14:18:39 GMT-0400 (EDT),US,Vermont,"Middlebury College, Middlebury, VT, US",44.013383,-73.181213,65,217144791,ganttc18,2021-10-29T01:47:51,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T15:27:57.565Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T15:27:57.565Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.46_1,Vermont,USA.46.1_1,Addison,NE
3408173715,99759886,CC0_1_0,2021-10-30T17:57:57Z,https://www.inaturalist.org/observations/99759886,Katja Schulz,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,https://www.inaturalist.org/observations/99759886,99759886,Katja Schulz,,,PRESENT,,2021-10-04T17:07:00,17:07:00-04:00,2021,10,4,2021/10/04 5:07 PM EDT,US,Maryland,"Montgomery, Maryland, United States",38.984494,-77.011856,,217362759,Katja Schulz,2021-10-30T03:38:11,311582,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila,suzukii,SPECIES,ACCEPTED,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2022-10-15T16:04:12.452Z,,COORDINATE_ROUNDED,StillImage,TRUE,FALSE,5073820,5073820,1,54,216,811,5547,1522683,5073820,Drosophila suzukii,"Drosophila suzukii (Matsumura, 1931)",Drosophila suzukii,,DWC_ARCHIVE,2022-10-15T16:04:12.452Z,2022-10-15T10:30:21.264Z,FALSE,USA,United States,USA.21_1,Maryland,USA.21.15_1,Montgomery,NE
